date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu,drift.correction.ec
2023-02-25T05:10:00Z,323,CT_323_HighSGD_20230302,27.49,58382.388355376075,36.91280127988873,969.3883553760753
2023-02-25T05:15:00Z,323,CT_323_HighSGD_20230302,27.49,58382.55174461514,36.9129179657744,969.5517446151409
2023-02-25T05:20:00Z,323,CT_323_HighSGD_20230302,27.48,58382.71513385421,36.92094257784875,969.7151338542064
2023-02-25T05:25:00Z,323,CT_323_HighSGD_20230302,27.48,58382.87852309327,36.92105928964709,969.8785230932721
2023-02-25T05:30:00Z,323,CT_323_HighSGD_20230302,27.47,58383.04191233234,36.92908682219773,970.0419123323376
2023-02-25T05:35:00Z,323,CT_323_HighSGD_20230302,27.45,58383.205301571405,36.94503378729944,970.2053015714032
2023-02-25T05:40:00Z,323,CT_323_HighSGD_20230302,27.45,58383.36869081047,36.94515057670821,970.3686908104688
2023-02-25T05:45:00Z,323,CT_323_HighSGD_20230302,27.439999999999998,58383.53208004953,36.95318680143653,970.5320800495343
2023-02-25T05:50:00Z,323,CT_323_HighSGD_20230302,27.439999999999998,58383.6954692886,36.953303616796724,970.6954692886
2023-02-25T05:55:00Z,323,CT_323_HighSGD_20230302,27.43,58383.85885852767,36.96134276758664,970.8588585276655
2023-02-25T06:00:00Z,323,CT_323_HighSGD_20230302,27.43,58384.022247766734,36.961459608907965,971.0222477667311
2023-02-25T06:05:00Z,323,CT_323_HighSGD_20230302,27.419999999999998,58384.185637005794,36.96950168716514,971.1856370057967
2023-02-25T06:10:00Z,323,CT_323_HighSGD_20230302,27.419999999999998,58384.34902624486,36.96961855445734,971.3490262448622
2023-02-25T06:15:00Z,323,CT_323_HighSGD_20230302,27.419999999999998,58384.51241548393,36.96973542181153,971.5124154839278
2023-02-25T06:20:00Z,323,CT_323_HighSGD_20230302,27.419999999999998,58384.675804722996,36.96985228922771,971.6758047229933
2023-02-25T06:25:00Z,323,CT_323_HighSGD_20230302,27.4,58384.839193962056,36.98582839227324,971.839193962059
2023-02-25T06:30:00Z,323,CT_323_HighSGD_20230302,27.4,58385.00258320112,36.98594531153634,972.0025832011246
2023-02-25T06:35:00Z,323,CT_323_HighSGD_20230302,27.4,58385.16597244019,36.986062230861485,972.1659724401901
2023-02-25T06:40:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58385.32936167926,36.99411312590098,972.3293616792557
2023-02-25T06:45:00Z,323,CT_323_HighSGD_20230302,27.389999999999997,58385.49275091832,36.99423007122621,972.4927509183212
