"Plot Title: CT_353_VarariSled"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)","Specific Conductance, μS/cm (LGR S/N: 20739353)","Salinity, ppt (LGR S/N: 20739353)"
11808,03/15/23 03:34:00 PM,35806.1,29.94,48643.1,31.7434
11809,03/15/23 03:36:00 PM,35899.2,29.96,48751.7,31.8228
11810,03/15/23 03:38:00 PM,35737.3,29.95,48540.4,31.6684
11811,03/15/23 03:40:00 PM,35656.9,29.88,48494.0,31.6345
11812,03/15/23 03:42:00 PM,35659.8,29.90,48480.0,31.6242
11813,03/15/23 03:44:00 PM,35902.2,30.02,48701.5,31.7861
11814,03/15/23 03:46:00 PM,35686.6,29.94,48480.4,31.6246
11815,03/15/23 03:48:00 PM,35689.6,29.94,48484.5,31.6275
11816,03/15/23 03:50:00 PM,35824.1,29.99,48622.4,31.7283
11817,03/15/23 03:52:00 PM,35710.5,29.91,48540.0,31.6681
11818,03/15/23 03:54:00 PM,35695.6,29.96,48474.7,31.6203
11819,03/15/23 03:56:00 PM,35827.1,30.00,48617.5,31.7247
11820,03/15/23 03:58:00 PM,35665.8,29.94,48452.1,31.6039
11821,03/15/23 04:00:00 PM,35508.7,29.93,48247.3,31.4543
11822,03/15/23 04:02:00 PM,35674.7,29.97,48437.2,31.5930
11823,03/15/23 04:04:00 PM,35686.6,29.93,48489.4,31.6311
11824,03/15/23 04:06:00 PM,35597.4,29.90,48395.0,31.5621
11825,03/15/23 04:08:00 PM,35803.1,29.91,48666.1,31.7602
11826,03/15/23 04:10:00 PM,35499.8,29.82,48333.9,31.5175
11827,03/15/23 04:12:00 PM,35579.7,29.79,48469.9,31.6169
11828,03/15/23 04:14:00 PM,35764.2,29.85,48667.4,31.7611
11829,03/15/23 04:16:00 PM,35446.7,29.75,48324.4,31.5106
11830,03/15/23 04:18:00 PM,35600.4,29.75,48534.3,31.6639
11831,03/15/23 04:20:00 PM,35597.4,29.73,48548.3,31.6741
11832,03/15/23 04:22:00 PM,35579.7,29.73,48524.1,31.6564
11833,03/15/23 04:24:00 PM,35621.2,29.75,48562.7,31.6847
11834,03/15/23 04:26:00 PM,35642.0,29.77,48573.0,31.6922
11835,03/15/23 04:28:00 PM,35659.8,29.80,48570.2,31.6901
11836,03/15/23 04:30:00 PM,35532.3,29.78,48414.2,31.5762
11837,03/15/23 04:32:00 PM,35603.4,29.79,48502.3,31.6405
11838,03/15/23 04:34:00 PM,35541.2,29.77,48435.4,31.5917
11839,03/15/23 04:36:00 PM,35396.7,29.74,48265.1,31.4673
11840,03/15/23 04:38:00 PM,35399.7,29.71,48296.2,31.4900
11841,03/15/23 04:40:00 PM,35396.7,29.75,48256.1,31.4607
11842,03/15/23 04:42:00 PM,35361.5,29.75,48208.0,31.4257
11843,03/15/23 04:44:00 PM,35367.4,29.73,48234.0,31.4446
11844,03/15/23 04:46:00 PM,35373.2,29.74,48233.0,31.4439
11845,03/15/23 04:48:00 PM,35399.7,29.74,48269.2,31.4703
11846,03/15/23 04:50:00 PM,35221.2,29.71,48052.2,31.3120
11847,03/15/23 04:52:00 PM,35116.7,29.69,47927.2,31.2209
11848,03/15/23 04:54:00 PM,35183.4,29.71,48000.5,31.2743
11849,03/15/23 04:56:00 PM,35203.8,29.71,48028.4,31.2946
11850,03/15/23 04:58:00 PM,35349.8,29.68,48254.9,31.4599
11851,03/15/23 05:00:00 PM,35317.6,29.64,48246.9,31.4540
11852,03/15/23 05:02:00 PM,35232.9,29.57,48193.9,31.4153
11853,03/15/23 05:04:00 PM,35067.5,29.52,48012.0,31.2827
11854,03/15/23 05:06:00 PM,34969.4,29.47,47922.3,31.2172
11855,03/15/23 05:08:00 PM,35209.6,29.53,48197.9,31.4183
11856,03/15/23 05:10:00 PM,35128.3,29.50,48113.4,31.3566
11857,03/15/23 05:12:00 PM,34783.3,29.42,47711.4,31.0636
11858,03/15/23 05:14:00 PM,35087.7,29.44,48111.6,31.3553
11859,03/15/23 05:16:00 PM,34846.1,29.37,47842.4,31.1590
11860,03/15/23 05:18:00 PM,34912.0,29.40,47906.2,31.2055
11861,03/15/23 05:20:00 PM,34995.3,29.35,48065.6,31.3218
11862,03/15/23 05:22:00 PM,34863.3,29.29,47937.9,31.2286
11863,03/15/23 05:24:00 PM,34823.3,29.28,47891.8,31.1950
11864,03/15/23 05:26:00 PM,34926.3,29.28,48033.6,31.2984
11865,03/15/23 05:28:00 PM,34831.8,29.26,47921.4,31.2166
11866,03/15/23 05:30:00 PM,34655.5,29.24,47696.4,31.0526
11867,03/15/23 05:32:00 PM,34817.6,29.24,47919.8,31.2155
11868,03/15/23 05:34:00 PM,34723.6,29.23,47799.2,31.1275
11869,03/15/23 05:36:00 PM,34675.3,29.25,47714.7,31.0660
11870,03/15/23 05:38:00 PM,34576.3,29.20,47622.9,30.9991
11871,03/15/23 05:40:00 PM,34683.8,29.26,47717.5,31.0680
11872,03/15/23 05:42:00 PM,34652.6,29.25,47683.4,31.0432
11873,03/15/23 05:44:00 PM,34749.1,29.34,47735.9,31.0814
11874,03/15/23 05:46:00 PM,34520.0,29.28,47474.0,30.8907
11875,03/15/23 05:48:00 PM,34647.0,29.34,47595.4,30.9790
11876,03/15/23 05:50:00 PM,34624.3,29.35,47555.2,30.9498
11877,03/15/23 05:52:00 PM,34695.2,29.40,47608.2,30.9884
11878,03/15/23 05:54:00 PM,34584.8,29.36,47492.0,30.9038
11879,03/15/23 05:56:00 PM,34689.5,29.42,47582.5,30.9697
11880,03/15/23 05:58:00 PM,34579.1,29.37,47475.3,30.8916
11881,03/15/23 06:00:00 PM,34669.6,29.40,47573.0,30.9627
11882,03/15/23 06:02:00 PM,34743.5,29.44,47638.9,31.0107
11883,03/15/23 06:04:00 PM,34587.6,29.44,47424.8,30.8549
11884,03/15/23 06:06:00 PM,34545.3,29.36,47437.7,30.8642
11885,03/15/23 06:08:00 PM,34706.5,29.45,47579.2,30.9673
11886,03/15/23 06:10:00 PM,34562.2,29.41,47416.5,30.8488
11887,03/15/23 06:12:00 PM,34282.3,29.34,47093.6,30.6139
11888,03/15/23 06:14:00 PM,34410.6,29.36,47252.4,30.7294
11889,03/15/23 06:16:00 PM,34279.5,29.35,47080.9,30.6047
11890,03/15/23 06:18:00 PM,34559.4,29.40,47421.5,30.8525
11891,03/15/23 06:20:00 PM,34579.1,29.44,47413.1,30.8464
11892,03/15/23 06:22:00 PM,34658.3,29.46,47504.1,30.9126
11893,03/15/23 06:24:00 PM,34604.6,29.42,47465.9,30.8848
11894,03/15/23 06:26:00 PM,34732.1,29.46,47605.4,30.9864
11895,03/15/23 06:28:00 PM,34517.2,29.40,47363.5,30.8103
11896,03/15/23 06:30:00 PM,34505.9,29.36,47383.5,30.8248
11897,03/15/23 06:32:00 PM,34469.4,29.31,47377.6,30.8205
11898,03/15/23 06:34:00 PM,34715.0,29.41,47626.5,31.0017
11899,03/15/23 06:36:00 PM,34582.0,29.35,47497.0,30.9074
11900,03/15/23 06:38:00 PM,34604.6,29.33,47545.9,30.9430
11901,03/15/23 06:40:00 PM,34573.5,29.34,47494.2,30.9054
11902,03/15/23 06:42:00 PM,34686.6,29.37,47623.1,30.9992
11903,03/15/23 06:44:00 PM,34466.6,29.31,47373.8,30.8177
11904,03/15/23 06:46:00 PM,34494.7,29.31,47412.5,30.8459
11905,03/15/23 06:48:00 PM,34661.1,29.34,47614.8,30.9932
11906,03/15/23 06:50:00 PM,34587.6,29.33,47522.5,30.9260
11907,03/15/23 06:52:00 PM,34548.1,29.29,47503.8,30.9124
11908,03/15/23 06:54:00 PM,34455.4,29.29,47376.1,30.8194
11909,03/15/23 06:56:00 PM,34579.1,29.30,47537.6,30.9369
11910,03/15/23 06:58:00 PM,34635.7,29.31,47606.6,30.9872
11911,03/15/23 07:00:00 PM,34430.2,29.25,47376.9,30.8200
11912,03/15/23 07:02:00 PM,34729.2,29.31,47735.3,31.0810
11913,03/15/23 07:04:00 PM,34497.5,29.25,47469.7,30.8875
11914,03/15/23 07:06:00 PM,34607.4,29.29,47585.4,30.9718
11915,03/15/23 07:08:00 PM,34461.0,29.24,47428.3,30.8574
11916,03/15/23 07:10:00 PM,34452.6,29.22,47434.5,30.8619
11917,03/15/23 07:12:00 PM,34737.8,29.29,47765.0,31.1026
11918,03/15/23 07:14:00 PM,34542.5,29.20,47576.3,30.9652
11919,03/15/23 07:16:00 PM,34520.0,29.23,47518.5,30.9231
11920,03/15/23 07:18:00 PM,34525.6,29.22,47535.2,30.9352
11921,03/15/23 07:20:00 PM,34435.8,29.15,47473.7,30.8904
11922,03/15/23 07:22:00 PM,34766.2,29.23,47858.0,31.1703
11923,03/15/23 07:24:00 PM,34379.8,29.15,47396.3,30.8342
11924,03/15/23 07:26:00 PM,34416.2,29.13,47464.4,30.8837
11925,03/15/23 07:28:00 PM,34393.8,29.11,47451.3,30.8742
11926,03/15/23 07:30:00 PM,34483.5,29.14,47548.5,30.9449
11927,03/15/23 07:32:00 PM,34393.8,29.12,47442.4,30.8677
11928,03/15/23 07:34:00 PM,34393.8,29.08,47478.1,30.8936
11929,03/15/23 07:36:00 PM,34121.7,29.04,47137.4,30.6458
11930,03/15/23 07:38:00 PM,34329.6,29.08,47389.3,30.8290
11931,03/15/23 07:40:00 PM,34365.9,29.07,47448.4,30.8721
11932,03/15/23 07:42:00 PM,34218.5,29.06,47253.5,30.7302
11933,03/15/23 07:44:00 PM,34221.2,29.08,47239.5,30.7200
11934,03/15/23 07:46:00 PM,34160.4,29.02,47208.7,30.6976
11935,03/15/23 07:48:00 PM,34050.2,29.01,47065.0,30.5932
11936,03/15/23 07:50:00 PM,34357.5,29.09,47419.0,30.8506
11937,03/15/23 07:52:00 PM,34207.4,29.03,47264.8,30.7385
11938,03/15/23 07:54:00 PM,34279.5,29.04,47355.7,30.8046
11939,03/15/23 07:56:00 PM,34265.6,29.07,47309.7,30.7711
11940,03/15/23 07:58:00 PM,34204.6,29.06,47234.3,30.7162
11941,03/15/23 08:00:00 PM,34196.3,29.04,47240.6,30.7208
11942,03/15/23 08:02:00 PM,34143.8,29.03,47176.8,30.6745
11943,03/15/23 08:04:00 PM,34235.1,29.06,47276.5,30.7469
11944,03/15/23 08:06:00 PM,34165.9,29.06,47180.8,30.6773
11945,03/15/23 08:08:00 PM,34096.9,29.06,47085.3,30.6079
11946,03/15/23 08:10:00 PM,34254.5,29.08,47285.5,30.7535
11947,03/15/23 08:12:00 PM,34329.6,29.12,47353.7,30.8031
11948,03/15/23 08:14:00 PM,34044.7,29.03,47039.7,30.5748
11949,03/15/23 08:16:00 PM,34249.0,29.07,47286.8,30.7544
11950,03/15/23 08:18:00 PM,34282.3,29.09,47315.0,30.7750
11951,03/15/23 08:20:00 PM,34105.2,29.07,47087.9,30.6099
11952,03/15/23 08:22:00 PM,34287.9,29.09,47322.8,30.7806
11953,03/15/23 08:24:00 PM,34500.3,29.15,47562.7,30.9553
11954,03/15/23 08:26:00 PM,34282.3,29.12,47288.4,30.7556
11955,03/15/23 08:28:00 PM,34282.3,29.11,47297.3,30.7621
11956,03/15/23 08:30:00 PM,34494.7,29.14,47563.9,30.9561
11957,03/15/23 08:32:00 PM,34399.4,29.13,47441.2,30.8668
11958,03/15/23 08:34:00 PM,34365.9,29.14,47386.1,30.8267
11959,03/15/23 08:36:00 PM,34321.3,29.13,47333.4,30.7883
11960,03/15/23 08:38:00 PM,34402.2,29.14,47436.2,30.8631
11961,03/15/23 08:40:00 PM,34349.1,29.15,47354.0,30.8033
11962,03/15/23 08:42:00 PM,34360.3,29.14,47378.3,30.8210
11963,03/15/23 08:44:00 PM,34438.6,29.17,47459.7,30.8803
11964,03/15/23 08:46:00 PM,34413.4,29.15,47442.7,30.8679
11965,03/15/23 08:48:00 PM,34218.5,29.12,47200.2,30.6915
11966,03/15/23 08:50:00 PM,34503.1,29.19,47530.9,30.9321
11967,03/15/23 08:52:00 PM,34368.7,29.13,47398.8,30.8360
11968,03/15/23 08:54:00 PM,34438.6,29.15,47477.5,30.8932
11969,03/15/23 08:56:00 PM,34458.2,29.14,47513.5,30.9194
11970,03/15/23 08:58:00 PM,34340.8,29.11,47378.1,30.8209
11971,03/15/23 09:00:00 PM,34466.6,29.17,47498.4,30.9084
11972,03/15/23 09:02:00 PM,34604.6,29.15,47706.7,31.0602
11973,03/15/23 09:04:00 PM,34438.6,29.11,47513.2,30.9192
11974,03/15/23 09:06:00 PM,34522.8,29.15,47593.8,30.9779
11975,03/15/23 09:08:00 PM,34528.4,29.11,47637.3,31.0096
11976,03/15/23 09:10:00 PM,34531.2,29.13,47623.3,30.9994
11977,03/15/23 09:12:00 PM,34559.4,29.14,47653.3,31.0212
11978,03/15/23 09:14:00 PM,34486.3,29.12,47570.2,30.9607
11979,03/15/23 09:16:00 PM,34740.6,29.20,47849.6,31.1642
11980,03/15/23 09:18:00 PM,34528.4,29.14,47610.5,30.9900
11981,03/15/23 09:20:00 PM,34567.9,29.15,47656.1,31.0232
11982,03/15/23 09:22:00 PM,34800.4,29.25,47887.1,31.1916
11983,03/15/23 09:24:00 PM,34525.6,29.17,47579.8,30.9677
11984,03/15/23 09:26:00 PM,34613.0,29.19,47682.5,31.0425
11985,03/15/23 09:28:00 PM,34536.9,29.17,47595.4,30.9790
11986,03/15/23 09:30:00 PM,34584.8,29.17,47661.5,31.0272
11987,03/15/23 09:32:00 PM,34604.6,29.17,47688.8,31.0471
11988,03/15/23 09:34:00 PM,34385.4,29.13,47421.9,30.8527
11989,03/15/23 09:36:00 PM,34548.1,29.15,47628.7,31.0033
11990,03/15/23 09:38:00 PM,34458.2,29.14,47513.5,30.9194
11991,03/15/23 09:40:00 PM,34548.1,29.15,47628.7,31.0033
11992,03/15/23 09:42:00 PM,34567.9,29.17,47638.2,31.0102
11993,03/15/23 09:44:00 PM,34562.2,29.17,47630.3,31.0045
11994,03/15/23 09:46:00 PM,34410.6,29.13,47456.7,30.8781
11995,03/15/23 09:48:00 PM,34576.3,29.18,47640.8,31.0121
11996,03/15/23 09:50:00 PM,34427.4,29.17,47444.2,30.8690
11997,03/15/23 09:52:00 PM,34644.1,29.22,47698.6,31.0542
11998,03/15/23 09:54:00 PM,34604.6,29.22,47644.1,31.0145
11999,03/15/23 09:56:00 PM,34466.6,29.14,47525.1,30.9279
12000,03/15/23 09:58:00 PM,34531.2,29.20,47560.7,30.9538
12001,03/15/23 10:00:00 PM,34624.3,29.22,47671.3,31.0343
12002,03/15/23 10:02:00 PM,34511.6,29.17,47560.5,30.9536
12003,03/15/23 10:04:00 PM,34647.0,29.24,47684.7,31.0441
12004,03/15/23 10:06:00 PM,34593.3,29.18,47664.3,31.0292
12005,03/15/23 10:08:00 PM,34475.0,29.14,47536.7,30.9363
12006,03/15/23 10:10:00 PM,34686.6,29.23,47748.2,31.0904
12007,03/15/23 10:12:00 PM,34695.2,29.25,47742.2,31.0860
12008,03/15/23 10:14:00 PM,34655.5,29.22,47714.3,31.0657
12009,03/15/23 10:16:00 PM,34695.2,29.24,47751.1,31.0925
12010,03/15/23 10:18:00 PM,34573.5,29.20,47619.1,30.9963
12011,03/15/23 10:20:00 PM,34732.1,29.23,47810.9,31.1361
12012,03/15/23 10:22:00 PM,34644.1,29.19,47725.4,31.0738
12013,03/15/23 10:24:00 PM,34754.8,29.23,47842.2,31.1589
12014,03/15/23 10:26:00 PM,34644.1,29.19,47725.4,31.0738
12015,03/15/23 10:28:00 PM,34360.3,29.22,47307.2,30.7693
12016,03/15/23 10:30:00 PM,34391.0,29.23,47340.7,30.7936
12017,03/15/23 10:32:00 PM,34343.6,29.24,47266.4,30.7396
12018,03/15/23 10:34:00 PM,34310.1,29.23,47229.1,30.7125
12019,03/15/23 10:36:00 PM,34232.3,29.17,47175.0,30.6731
12020,03/15/23 10:38:00 PM,34265.6,29.19,47203.2,30.6936
12021,03/15/23 10:40:00 PM,34290.6,29.22,47211.1,30.6994
12022,03/15/23 10:42:00 PM,34293.4,29.18,47250.4,30.7280
12023,03/15/23 10:44:00 PM,34438.6,29.23,47406.3,30.8414
12024,03/15/23 10:46:00 PM,34346.3,29.18,47323.4,30.7811
12025,03/15/23 10:48:00 PM,34257.3,29.15,47227.2,30.7111
12026,03/15/23 10:50:00 PM,34466.6,29.18,47489.4,30.9019
12027,03/15/23 10:52:00 PM,34349.1,29.14,47362.9,30.8098
12028,03/15/23 10:54:00 PM,34285.1,29.12,47292.2,30.7584
12029,03/15/23 10:56:00 PM,34196.3,29.11,47178.4,30.6756
12030,03/15/23 10:58:00 PM,34329.6,29.13,47344.8,30.7967
12031,03/15/23 11:00:00 PM,34332.4,29.09,47384.3,30.8254
12032,03/15/23 11:02:00 PM,34385.4,29.12,47430.8,30.8592
12033,03/15/23 11:04:00 PM,34349.1,29.11,47389.6,30.8292
12034,03/15/23 11:06:00 PM,34179.7,29.04,47217.6,30.7041
12035,03/15/23 11:08:00 PM,34260.1,29.09,47284.4,30.7527
12036,03/15/23 11:10:00 PM,34240.7,29.04,47302.0,30.7655
12037,03/15/23 11:12:00 PM,34324.0,29.08,47381.6,30.8234
12038,03/15/23 11:14:00 PM,34385.4,29.11,47439.7,30.8657
12039,03/15/23 11:16:00 PM,34349.1,29.07,47425.2,30.8552
12040,03/15/23 11:18:00 PM,34430.2,29.09,47519.5,30.9238
12041,03/15/23 11:20:00 PM,34421.8,29.09,47507.9,30.9153
12042,03/15/23 11:22:00 PM,34368.7,29.03,47488.0,30.9009
12043,03/15/23 11:24:00 PM,34433.0,29.07,47541.2,30.9396
12044,03/15/23 11:26:00 PM,34335.2,29.03,47441.7,30.8671
12045,03/15/23 11:28:00 PM,34360.3,29.03,47476.4,30.8924
12046,03/15/23 11:30:00 PM,34396.6,29.04,47517.7,30.9225
12047,03/15/23 11:32:00 PM,34463.8,29.03,47619.6,30.9967
12048,03/15/23 11:34:00 PM,34413.4,29.02,47558.8,30.9524
12049,03/15/23 11:36:00 PM,34396.6,28.99,47562.4,30.9550
12050,03/15/23 11:38:00 PM,34271.2,28.95,47424.5,30.8546
12051,03/15/23 11:40:00 PM,34349.1,28.95,47532.4,30.9332
12052,03/15/23 11:42:00 PM,34279.5,28.92,47462.8,30.8825
12053,03/15/23 11:44:00 PM,34243.4,28.90,47430.6,30.8591
12054,03/15/23 11:46:00 PM,34326.8,28.92,47528.4,30.9302
12055,03/15/23 11:48:00 PM,34290.6,28.90,47496.1,30.9067
12056,03/15/23 11:50:00 PM,34274.0,28.87,47499.9,30.9095
12057,03/15/23 11:52:00 PM,34312.9,28.87,47553.9,30.9488
12058,03/15/23 11:54:00 PM,34326.8,28.86,47582.1,30.9694
12059,03/15/23 11:56:00 PM,34240.7,28.82,47498.4,30.9085
12060,03/15/23 11:58:00 PM,34221.2,28.84,47453.4,30.8757
12061,03/16/23 12:00:00 AM,34307.3,28.84,47573.0,30.9628
12062,03/16/23 12:02:00 AM,34340.8,28.85,47610.5,30.9901
12063,03/16/23 12:04:00 AM,34332.4,28.86,47589.9,30.9751
12064,03/16/23 12:06:00 AM,34346.3,28.86,47609.2,30.9891
12065,03/16/23 12:08:00 AM,34246.2,28.85,47479.2,30.8945
12066,03/16/23 12:10:00 AM,34329.6,28.87,47577.1,30.9657
12067,03/16/23 12:12:00 AM,34357.5,28.84,47642.7,31.0135
12068,03/16/23 12:14:00 AM,34279.5,28.84,47534.4,30.9346
12069,03/16/23 12:16:00 AM,34293.4,28.85,47544.7,30.9422
12070,03/16/23 12:18:00 AM,34212.9,28.80,47477.7,30.8934
12071,03/16/23 12:20:00 AM,34196.3,28.80,47454.7,30.8766
12072,03/16/23 12:22:00 AM,34201.9,28.80,47462.5,30.8823
12073,03/16/23 12:24:00 AM,34160.4,28.77,47431.6,30.8598
12074,03/16/23 12:26:00 AM,34188.0,28.80,47443.1,30.8682
12075,03/16/23 12:28:00 AM,34031.0,28.74,47278.5,30.7484
12076,03/16/23 12:30:00 AM,34127.2,28.76,47394.4,30.8328
12077,03/16/23 12:32:00 AM,34031.0,28.73,47287.4,30.7549
12078,03/16/23 12:34:00 AM,34063.9,28.71,47351.1,30.8012
12079,03/16/23 12:36:00 AM,34022.7,28.70,47302.7,30.7660
12080,03/16/23 12:38:00 AM,34074.9,28.70,47375.4,30.8189
12081,03/16/23 12:40:00 AM,34052.9,28.73,47317.9,30.7771
12082,03/16/23 12:42:00 AM,34088.7,28.73,47367.7,30.8133
12083,03/16/23 12:44:00 AM,34124.5,28.73,47417.5,30.8496
12084,03/16/23 12:46:00 AM,34201.9,28.73,47525.2,30.9280
12085,03/16/23 12:48:00 AM,34332.4,28.77,47670.8,31.0340
12086,03/16/23 12:50:00 AM,34251.8,28.75,47576.7,30.9654
12087,03/16/23 12:52:00 AM,34047.4,28.69,47346.0,30.7975
12088,03/16/23 12:54:00 AM,34121.7,28.74,47404.7,30.8402
12089,03/16/23 12:56:00 AM,34083.2,28.70,47386.9,30.8273
12090,03/16/23 12:58:00 AM,34047.4,28.68,47355.0,30.8040
12091,03/16/23 01:00:00 AM,34055.7,28.73,47321.8,30.7799
12092,03/16/23 01:02:00 AM,33926.9,28.69,47178.2,30.6755
12093,03/16/23 01:04:00 AM,33978.9,28.70,47241.7,30.7216
12094,03/16/23 01:06:00 AM,34003.5,28.70,47275.9,30.7466
12095,03/16/23 01:08:00 AM,34020.0,28.70,47298.9,30.7633
12096,03/16/23 01:10:00 AM,34036.4,28.71,47312.8,30.7734
12097,03/16/23 01:12:00 AM,34066.7,28.69,47372.9,30.8171
12098,03/16/23 01:14:00 AM,34102.4,28.71,47404.7,30.8402
12099,03/16/23 01:16:00 AM,34163.1,28.71,47489.2,30.9017
12100,03/16/23 01:18:00 AM,34165.9,28.71,47493.1,30.9046
12101,03/16/23 01:20:00 AM,34154.8,28.70,47486.6,30.8998
12102,03/16/23 01:22:00 AM,34127.2,28.66,47484.1,30.8980
12103,03/16/23 01:24:00 AM,34110.7,28.65,47470.0,30.8878
12104,03/16/23 01:26:00 AM,34069.4,28.65,47412.5,30.8459
12105,03/16/23 01:28:00 AM,34083.2,28.68,47404.8,30.8403
12106,03/16/23 01:30:00 AM,34163.1,28.66,47534.1,30.9344
12107,03/16/23 01:32:00 AM,34121.7,28.65,47485.4,30.8990
12108,03/16/23 01:34:00 AM,33951.5,28.62,47275.0,30.7459
12109,03/16/23 01:36:00 AM,33899.6,28.62,47202.7,30.6932
12110,03/16/23 01:38:00 AM,34014.5,28.65,47336.0,30.7902
12111,03/16/23 01:40:00 AM,34039.2,28.65,47370.4,30.8153
12112,03/16/23 01:42:00 AM,33926.9,28.59,47267.5,30.7404
12113,03/16/23 01:44:00 AM,33954.3,28.59,47305.8,30.7682
12114,03/16/23 01:46:00 AM,34069.4,28.66,47403.5,30.8394
12115,03/16/23 01:48:00 AM,33989.8,28.60,47346.3,30.7978
12116,03/16/23 01:50:00 AM,34003.5,28.59,47374.4,30.8182
12117,03/16/23 01:52:00 AM,33875.1,28.57,47213.2,30.7009
12118,03/16/23 01:54:00 AM,33937.9,28.58,47291.8,30.7581
12119,03/16/23 01:56:00 AM,33946.1,28.60,47285.4,30.7534
12120,03/16/23 01:58:00 AM,33957.0,28.62,47282.7,30.7515
12121,03/16/23 02:00:00 AM,33894.2,28.57,47239.8,30.7203
12122,03/16/23 02:02:00 AM,34036.4,28.60,47411.3,30.8451
12123,03/16/23 02:04:00 AM,33856.1,28.54,47213.5,30.7011
12124,03/16/23 02:06:00 AM,33984.3,28.58,47356.6,30.8052
12125,03/16/23 02:08:00 AM,34066.7,28.59,47462.6,30.8824
12126,03/16/23 02:10:00 AM,33894.2,28.53,47275.6,30.7463
12127,03/16/23 02:12:00 AM,33826.2,28.52,47189.6,30.6837
12128,03/16/23 02:14:00 AM,33753.0,28.53,47078.4,30.6029
12129,03/16/23 02:16:00 AM,33957.0,28.58,47318.5,30.7775
12130,03/16/23 02:18:00 AM,33929.7,28.54,47316.2,30.7759
12131,03/16/23 02:20:00 AM,33929.7,28.55,47307.3,30.7693
12132,03/16/23 02:22:00 AM,33913.3,28.52,47311.2,30.7722
12133,03/16/23 02:24:00 AM,33826.2,28.52,47189.6,30.6837
12134,03/16/23 02:26:00 AM,33861.5,28.54,47221.0,30.7066
12135,03/16/23 02:28:00 AM,33790.9,28.51,47149.2,30.6544
12136,03/16/23 02:30:00 AM,33913.3,28.53,47302.3,30.7657
12137,03/16/23 02:32:00 AM,33937.9,28.53,47336.6,30.7907
12138,03/16/23 02:34:00 AM,34003.5,28.53,47428.3,30.8574
12139,03/16/23 02:36:00 AM,33850.6,28.53,47214.7,30.7020
12140,03/16/23 02:38:00 AM,33842.5,28.49,47239.2,30.7198
12141,03/16/23 02:40:00 AM,33869.7,28.51,47259.3,30.7344
12142,03/16/23 02:42:00 AM,33845.2,28.49,47243.0,30.7226
12143,03/16/23 02:44:00 AM,33820.7,28.49,47208.7,30.6977
12144,03/16/23 02:46:00 AM,33774.6,28.47,47162.2,30.6638
12145,03/16/23 02:48:00 AM,33645.0,28.42,47025.5,30.5645
12146,03/16/23 02:50:00 AM,33736.7,28.49,47091.3,30.6123
12147,03/16/23 02:52:00 AM,33940.6,28.53,47340.4,30.7935
12148,03/16/23 02:54:00 AM,33888.7,28.49,47303.8,30.7668
12149,03/16/23 02:56:00 AM,33720.5,28.48,47077.6,30.6023
12150,03/16/23 02:58:00 AM,33734.0,28.47,47105.4,30.6225
12151,03/16/23 03:00:00 AM,33653.1,28.42,47036.9,30.5727
12152,03/16/23 03:02:00 AM,33688.1,28.46,47050.2,30.5824
12153,03/16/23 03:04:00 AM,33637.0,28.43,47005.4,30.5499
12154,03/16/23 03:06:00 AM,33655.8,28.44,47022.8,30.5625
12155,03/16/23 03:08:00 AM,33567.1,28.44,46898.7,30.4723
12156,03/16/23 03:10:00 AM,33602.0,28.44,46947.6,30.5078
12157,03/16/23 03:12:00 AM,33645.0,28.47,46981.0,30.5321
12158,03/16/23 03:14:00 AM,33663.9,28.46,47016.3,30.5578
12159,03/16/23 03:16:00 AM,33604.7,28.47,46924.6,30.4912
12160,03/16/23 03:18:00 AM,33602.0,28.46,46929.7,30.4949
12161,03/16/23 03:20:00 AM,33508.3,28.41,46843.1,30.4320
12162,03/16/23 03:22:00 AM,33567.1,28.42,46916.5,30.4853
12163,03/16/23 03:24:00 AM,33553.7,28.43,46888.9,30.4652
12164,03/16/23 03:26:00 AM,33628.9,28.47,46958.5,30.5157
12165,03/16/23 03:28:00 AM,33508.3,28.46,46798.7,30.3997
12166,03/16/23 03:30:00 AM,33465.5,28.41,46783.2,30.3885
12167,03/16/23 03:32:00 AM,33543.0,28.44,46865.0,30.4479
12168,03/16/23 03:34:00 AM,33516.3,28.43,46836.5,30.4272
12169,03/16/23 03:36:00 AM,33535.0,28.43,46862.7,30.4462
12170,03/16/23 03:38:00 AM,33524.3,28.44,46838.9,30.4289
12171,03/16/23 03:40:00 AM,33311.5,28.37,46603.0,30.2577
12172,03/16/23 03:42:00 AM,33311.5,28.37,46603.0,30.2577
12173,03/16/23 03:44:00 AM,33206.0,28.37,46455.3,30.1505
12174,03/16/23 03:46:00 AM,33035.7,28.33,46251.9,30.0030
12175,03/16/23 03:48:00 AM,33182.3,28.38,46413.3,30.1200
12176,03/16/23 03:50:00 AM,33046.1,28.32,46275.2,30.0199
12177,03/16/23 03:52:00 AM,33127.2,28.38,46336.1,30.0640
12178,03/16/23 03:54:00 AM,33269.2,28.39,46526.1,30.2018
12179,03/16/23 03:56:00 AM,33177.0,28.36,46423.5,30.1274
12180,03/16/23 03:58:00 AM,33266.6,28.36,46549.0,30.2184
12181,03/16/23 04:00:00 AM,33206.0,28.37,46455.3,30.1505
